review_id,user_id,business_id,stars,useful,funny,cool,text,date
qJr2Tpv15ABV1xDi4dM8Jg,ROefY9rMWBLIe46ATlDLiA,cGWhF0eEogy0DKPwCU9TtA,4.0,0,0,0,server friendly ordered extra protein chicken entree friend amount protien server seemed inconvenienced ordered desert food good,2022-01-18 04:34:39
84jTc6bsGR5HW2FsriujJg,QzGfbGbTqUjzHknPgPw0sg,ex5g5kpbMWaEJ1Yr6qgw5w,1.0,0,0,0,sister day decided would go give homestead try good shrimp fried hard could find shrimp sisters got finger steaks steak deep fried long tough took sister 15 minutes chew secretly spit definitely go back awful besides wait 30 minutes get cooked dry food actually order fries ordered okay place sister day,2022-01-18 04:33:08
WfkTe3DKg1vilqTxR9udCw,advjulLqYPz28_rgQqMwBw,WqteSM1GLr8FXefQcIqT5w,1.0,1,0,0,reservation four christmas day around noon christmas received notice exposed covid incredibly depressing cancel christmas dinner plans responsible thing charging us 25 dollars per person cancelling day reservation tonya manager said cancelled yesterday would charged told literally found 10 minutes ago understand policy exceptions worldwide pandemic added insult injury misfortune christmas day asked change minds come response much wanted enjoy first christmas dinner last years lock decided take chance potentially expose patrons staff covid despite fact vaccinated would selfish guess pay significant penalty conscientious considerate others suffice say never go italian barrel new orleans tons amazing restaurants visit,2022-01-18 04:32:57
BitQPxc7pCsaUlhpQwWL0w,R3KtrV0Ez2iGNNvkhQVDTA,n1sTAd-dxmgOCctrki9dMg,3.0,1,0,0,bit frustrated experience server kept ignoring us even tho practically empty inside seemed almost like consistent miscommunication supposed taking care us food good ordered partner pick second choices meals ingredients big deal mixed completely ignored lot ideal,2022-01-18 04:32:51
BQgBmdvB0abD6P9DphKD9w,EpaE9Y542Ls7AtqW5qfRpQ,Sw53KWMB8cYjF7EZX7O9PA,5.0,0,0,0,since visited fact gained least 20 lbs summers ago solely due fact consuming peanut butter pie pops indicative addictive bad boys yum,2022-01-18 04:31:31
kf0_tCW3m0MPDctBMk_O0w,0PBM7SrAhYO-O75A2GZL5A,U782dba0FoFLi3cmXbo88Q,5.0,0,0,0,amazing authentic mexican food highly recommended server luis went beyond ensure food experience meet expectations,2022-01-18 04:30:26
7atGi-hS4hjXfShw2m5Cuw,R3KtrV0Ez2iGNNvkhQVDTA,pFzcy84OCWx1_x2Tdv7g3A,5.0,1,0,0,really enjoyed sliders drinks server friendly helpful overbearing way,2022-01-18 04:30:23
_YByi4tZppGhjTY4xRCZfQ,EpaE9Y542Ls7AtqW5qfRpQ,fCDMLD21ypv1XZ_EyafCkQ,5.0,0,0,0,excellent cubans plantains black beans friendly staff cheap always pleased portions quality looking fast affordable meal within walking distance home 50 time go bodega say something,2022-01-18 04:29:41
p01sAzENc-q0Etyfhf9lUw,jo5JoN2rbItUhVK-myjcKw,GU8bT_YS2WbLK749ETzroQ,4.0,1,0,1,like conscience shop drive well cafe games whichever prefer staff nice drinks quickly also good amount menu options comparable rates bigger chains,2022-01-18 04:25:05
gV2TmZhHIg9iPSzoEteGzQ,VsC9okT8X9Rba4C6c0Ot6g,ia8qPXo69K4kS4_gV_pI6w,3.0,0,0,0,rated high others table enjoyed food carnitas worst looked like sliced holiday spiral ham threw pan microwaved margaritas good,2022-01-18 04:24:46
zFZEu5_nIU1MEsQGNoml9A,4sxDG1PCGulBVe0jHLIs1w,qo6M5P1lWJz9L2lzzgH2Xw,5.0,0,0,0,restaurant diamond rough cozy setting wonderful friendly service delicious freshly prepared food plus personal touch man family providing information dishes amazing adult drinks stories personal experience china usa make new favorite place friends feel like family definitely make regular spot disappointed anything yet,2022-01-18 04:24:23
O0iCYRf3vF9WHr-ijA1jPQ,vmsciPJ83k6uPTWTqdNFoQ,zIeGu-ZfWF-THM8Y3lQwFg,5.0,1,0,1,friendly environment warm staff amazing cup coffee recommend lattes,2022-01-18 04:24:01
CzaqlXhOP1zzYO8sorzsaw,R3KtrV0Ez2iGNNvkhQVDTA,en9sRChY9wYY9DoRioodNg,5.0,0,0,2,finally got experience babys disappoint food good common quirky trendy places rely aesthetic food quality lacks case place also friendly awesome staff queer friendly,2022-01-18 04:24:01
eNGcDEXxbFWP2-gD1NGYMg,QrBFRK44Kdp4FFyi8QBanA,TYzx4zLMU-Os5Gj4bdF2jA,1.0,0,0,0,never disturbing experience would ever recommend place especially work hospitality industry first start que made reservation online 3 rooms two nights arrived young lady window rude acted like patience anyone standing outside due covid could talk behind bullet proof glass window head manager took nice checked us next morning 1st woke hot water omg imagine hot water night 14 degrees outside came back downtown greeted young lady see video could believe attitude first started calling us fucken ass holes asked could please find hot water freezing outside especially paid 200 rooms upset much shaking anger hurt also calls us bunch wetback mexicans cunt much never ever returned home know charged extra night us leaving asked refund inconveniences unprofessional disrespectful person seen youtube videos never would thought would happened let alone family omg,2022-01-18 04:23:54
aaGJJcBl0ugGjAorUVR7cg,Tv0nXlxIm601ukBs_h__Cw,Rwd1NIdaUPi9V-oTB2z2Ng,5.0,0,0,0,staff lululemon friendly helped everything needed without pushy store also really nice lots light comes downfall giant columns assume load bearing middle store hard see people bump think would probably change store arranged maybe reason layout anyway never lululemon pricey af would venture say clothes run kind tight sale rack still think pretty pricey clothes really functional pockets seriously pay lot clothes pockets dressing room pretty nice attendant puts name outside door case need help thought nice touch rather yelling madam hoping get answer back,2022-01-18 04:23:41
JKE2ASE6fyGQ-Dn1btneHQ,vmsciPJ83k6uPTWTqdNFoQ,As6rZWiimkoaV5mCAzf2tQ,5.0,1,0,0,1142022 korean mama brought craving delicious korean food normally hit different location korean fix mom said place recently changed management flavors taste like korea updated menu ordered us jjamppong spicy noodles seafood jjajangmyeon black noodles delicious flavorful stop korean treat regret,2022-01-18 04:23:03
AgrUdVph1ROP2O622w_JXQ,RlqH9jh-jQL0WjH2lfAfPg,X7W13vK_eZhKIeLrIc1XAQ,1.0,0,0,0,jason owner like brought parts bought reputable site oreillys advance auto parts autozone started warranty work needed complete brake work fix something abs system charged arm leg replace rear brake pads rotors also tampered power steering pump never go back,2022-01-18 04:22:25
MCi_NsoQ_o5EhBDXojRpjg,R3KtrV0Ez2iGNNvkhQVDTA,KgwQn600E8b6omYaM8T2tQ,5.0,0,0,0,one favorite places get quick lunch cannot beat prices yummy food,2022-01-18 04:22:06
dq6H8lcr5rqDQ4f-WZFe7g,R3KtrV0Ez2iGNNvkhQVDTA,XCY5mYQv-6Y-uOZEOgOhiQ,5.0,2,0,1,yummy food chill vibes wonderful service fast friendly even weekday afternoon,2022-01-18 04:18:56
sDBu-vRyu2bMR73koVdo-Q,jo5JoN2rbItUhVK-myjcKw,QKMEBHf1XXBWhgKeArO7iw,4.0,1,0,0,nice option something quick healthy like customize everything liking sauce quick friendly,2022-01-18 04:18:46
IdY7avLliI-0JXoffwh68w,2mFIkl1Cu8No2ZFHjnn_fA,EME5hqQLjBD7e2cLryupbA,5.0,0,0,0,wife tried nearby seafood houses seems gravitate back mr eds every time good consistently delicious food nice attentive wait staff see soon,2022-01-18 04:18:12
qBdutvPHEMtLBgIjuFv_bg,rnVAs_9qE05oa6xp2iJjvQ,9ud6Cea04gzJ1ktpT4sVNw,5.0,0,0,0,visiting southern california missing usual mexican food places glad discovered francos authentic food wonderful service great environment everyone happy meals nachos burritos hard tacos specialty homemade sauces unique nice touch highlight dessert churros vanilla ice cream best churros ever filled dulce de leche perfectly crispy outside soft inside,2022-01-18 04:17:22
Zcne8dWjg8M9nHAqHea1rQ,2G_hyyc9Zs_wCY6NZAkR3w,0uL-FXY1M2UC12eZcFlTuQ,5.0,0,0,0,fantastic food ashockerbachelorette weekend maggie mac server great recommendations food knew audience great sense humor,2022-01-18 04:17:02
RisEp3ztyBgpW9k6EQh3OA,TBt_U3JdZnxasrZ-Dt6U-g,vka79fAZ177LBICgO3CfUg,2.0,0,0,0,know keep giving place chance saying goes fool shame fool twice shame tonight ordered 2item combo mushroom chicken bourbon chicken fried rice bourbon chicken tasted burnt bitter fried rice bland left wondering get fried rice deep brown color still bland saving grace meal mushroom chicken item actually pretty good,2022-01-18 04:15:14
aNXgO7_L1sBGbrLx6Nofgg,QMPHkoLkrKj3cQ3iJ27IUw,n7ijpqGJK48xq18w_bpufg,5.0,0,0,0,fun night sure expect night stepdaughter making chunky blankets niccole owner taught class upbeat helpful teaching us hand knit blankets great time ended making friends ladies came celebrate friends birthday would highly recommend wine design fun afternoon evening friends whether choose paint craft knit byob bring favorite drinks snacks great ages,2022-01-18 04:13:22
XUDm3MqAaYMtI9UQAWVxig,VasbB3HB5k1vvkrfXBtUOQ,VCwxG-i9zG7u3ahqBoT1wA,5.0,0,0,0,uno de los lugares mas sabrosos para comer limpio siempre amables el menudo es el mejor servicio es rapido muy fresco hierbitas hair care shampoo para detener la caida de cabello lo venden en la samber por favor ya sufran mas con su cabello liberen se de caspa el pelo grasoso miren su cabello crecer lucir como nunca con mucho carino,2022-01-18 04:13:09
WM61xmbEUf40lfNI9xmPKA,jo5JoN2rbItUhVK-myjcKw,UAN2EGh3Qykg46k3iHv43w,4.0,0,0,1,store good selection decent pricing customer service awesome immediately approached employees helped exchange apologized inconvenience gave came,2022-01-18 04:13:06
HQXkcBz-rJFlLNCDq1do4Q,QzCKyhnQpMjbiPK-3EKrQw,FZuzdnT1k5Dx_VcVXpK5fw,4.0,0,0,0,good place groups casual environment hostesses wait safe super polite welcoming teriyaki bowl pictured delicious flavorful guacamole also pictured also delish want good appetizer chocolate chip cookie vegan vegan eat vegan meals time time best vegan chocolate chip cookie casual environment great place veganhealthy options couple times get thing teriyaki bowl every time good disappointed,2022-01-18 04:12:59
z-z8TXEeLIwhNFsykH8IEg,dTmL8otn44Y1Idno3Fvozg,GKwL82D7-xy5HU6OuWyn2A,1.0,0,0,0,astonished enjoyed station 6 dozens times since opened cook home maybe one night week depend restaurants kinda forgot place always option covid lack available went night company town treated unusual behaviour manager female made experience uncomfortable eventually ended leaving asked could turn ac directed towards table 45 outside heaters everywhere else told cold air supplied hot kitchen getting cook sweating came shut vent glad looked like needed cold air much sat back got appeared new waiter treated fashion one experience asked problem said problem ac longer blowing us told story assumed would move take order took order looked around whole staff stood around talking us knows manager kept staring guest point longer wanted stay realised asked manager stared three us stupid grins would stop got canceled order want treated rudely go station 6 restaurants across street local would never imagined treated way resturant longer support suggest station 6 anyone point least 10 great places eat within mile eat staion6 many amazing options,2022-01-18 04:12:33
iCzLReEgWYxnWjqQAqid4w,IVg6uzoGp6ZYIPnX8Q7S_Q,ARKtuM_CFDs427PjEXKwQw,5.0,0,0,0,could give 10 stars would came group take slavery tour unfortunately came day offer biggie bought tickets regular house tour checking tell kind young lady really interested slavery tour 5 mins later booked said tour phenomenal historian ever encountered many tours us sheila far best orator come across ashville nc hood huggers tour pretty epic well passion telling accurate sometimes hard truths people take tour really understands navigate hard conversations conviction rawness felt passion coming telling unfortunate rarely discussed background enslaved told like filter sugar coating epic storyteller whole group awe ability answer tough questions overall provide lasting impact us thanks much wonderful memory,2022-01-18 04:12:01
OLozdh0-YogPAmzisRu4YQ,mF8nrEsl9EYuUPgaKobONA,SUjXFAFq5ueRpbYPtoPmPw,5.0,0,0,0,review overdue better late never enough words convey gratitude service received becky plaza dental center fiancé hospitalized bottom denture broken around bottom caused lot discomfort created sore mouth problem timing leaving town following week needed get repaired asap leave rat race empty promises put different dental provider pretty exasperated time reached office becky us bring denture examining advised could get fixed back time tripwhich way meet family facetoface imagine joy lifesaving service singing praises given plaza dental info anyone looking excellent dental care provider million thanks milliondollar smile,2022-01-18 04:11:59
c99mroikFegJpup5acG6Og,uGS6p2zHTcHnew4o8k-PtA,AGtZA_0tR0erViKGTCGtQg,5.0,0,0,0,special evening whisper cruise could recommend amazing deal hour half watching dolphins sun sets captain great making sure see everything want see,2022-01-18 04:10:19
aZqJ_praagIdjYXB1DdnVA,jo5JoN2rbItUhVK-myjcKw,GmzN6l3A9_rFozZqOlqeSg,5.0,1,0,0,staff friendly welcoming well facility gym large feel dirty claustrophobic love easy find class time worked many options online portal makes easy sign pay communicate staff issue met ease almost instantly hard find highly recommend,2022-01-18 04:10:03
8yPXMe7YotRA8_1dDoBG3Q,Tv0nXlxIm601ukBs_h__Cw,6R8YGCu8MmavzDhV14Bx5w,5.0,0,0,0,yum big selection infused olive oils balsamic vinegars sample range flavor profiles sweeter vinegars like blackberry ginger brighter ones like sicilian lemon crowd pleasers imo like santorini oregano sampling bunch got santorini oregano excited use chicken pasta salads try olive oils since husband greek already vat garage dispenser also suggested pairing wanted serve olive oil vinegar even though vinegar oil seem main product also pretty nice variety high end condiments saw bourbon infused honey could nice addition bespoke themed charcuterie board simply gift bourbon lover things saw intriguing cocktail mixes small selection cheeses artisan crackers think also saw flavor infused salts enjoy upscale entertaining bound find lot things like good vinegar oil,2022-01-18 04:09:53
jzC8yomKPwRJJU4LVxL-Bw,U4QPO-CC8xSUYP4PRP07ug,uP42QDUxC2lxz15BUDbFnA,4.0,0,0,1,good drinks cheesecakes appetizers food best french dip hamburger mind blowing,2022-01-18 04:09:08
twWv6Tm8KFOdIymJoS-Ogw,kuU-zz_xK-g_g7G4Pz_hqw,_KlEMZvay1c9xYctKFtN-w,1.0,0,1,0,place great potential unfortunately service godawful people run place rude inconsiderate tried eating monday 117 refused seat closing hour showed around 730 usually close 9 tonight closed 830 still refusing seat customer almost hour posted closing time wants order bowl soup pretty ridiculous turned away driving almost half hour eat left sour taste mouth say least cool want serve customers closing time maybe change hours,2022-01-18 04:08:58
1o8iycoPJMJI71ZAM4D3Ow,yX0eJ5Iwm-wkbUVfKKGQOw,OwBgQo86CL2GmGX0OIUEEw,3.0,0,0,0,okay steak good pastas okay cheesecake really good hit miss food called cheesecake factory known cheesecake much else,2022-01-18 04:07:07
K66thqas3p2evFQu1FyFXw,bVd6xP8CSGwTi2fV4VkVFw,gtZG3jrFUhe5YtSe2tP1_w,5.0,0,0,0,laid back good music playing short sweet transactions staff fun chat super friendly,2022-01-18 04:06:45
unsvs1Oy99ootqq2t2oYBA,-prAjjrCPCL6hfh1CBk19Q,4u2Cb4A14tUnCDSk498s6Q,5.0,0,0,0,best place amazing instructors amazing crew feels like family vibes superior,2022-01-18 04:06:01
1_LBdd2az63Hoe-ptSs8oA,T6dotP657mvaFUxy9ppbGA,J9DECqK_4ZR_mV4WuhH6Ug,5.0,1,0,0,cashew chicken best ever clean establishment friendly help lucky close home,2022-01-18 04:05:58
gLtkMZnpYFFwWDgtl_j3Tg,fkG9pbXgCl_ee80v7piPXQ,GPe-7Tvr_of8-JirusJ6hw,1.0,0,0,0,waked 830pm male host annoyed dismissive tell unhappy see customers going close franchise early waitress nice enough serve us ordered virgin caesar tasted carbonated like cesar sure went wrong made another one tasted thing apparently hassle waitress seemed annoyed came wanting good food decent service waitress brought water put aggressively water cloudy even drink room temperature usually boston pizza experiences great going time decide close early due customers stay away experience made us feel like burden literally came funeral vibe,2022-01-18 04:05:42
AaM0qnX9zg1i-xykCutyeQ,d-2qMAVWGDGd9lrXcsuRNQ,XTPYu5allMfe80ItHH7JMQ,1.0,2,0,0,please go management racist pressures girls sexual activity keep jobs one owners names bob racist makes club unsafe dancers dancer would never feel comfortable working girls deserve much better lucky enough found dancers working going general,2022-01-18 04:05:26
_LONYQk9fAdCfRzDyrYlhA,T6dotP657mvaFUxy9ppbGA,vftmfdyyMRi94aQD1oD11A,5.0,0,0,1,love dr maupin staff kind knowledgeable always met dental needs dr maupin compassionate cares patients hygienists wonderful job also love ladies front go anywhere else love smiles,2022-01-18 04:04:22
-u964kSu4Rve-L2lH-Shbg,6EKoV_23dOKDYIYyiCsdJA,2E-q1P83sxxWLuTMR8MR-A,3.0,0,0,0,nice concept speakeasy feel like well hidden biergarten however disappointed service bartenders looked unhappy moment walked drinks okay nothing write home asked could make specific drink order saw instagram ingredients really offer suggestion different drink try make something similar strange bartender kinda forte kicker people laughing good time bartender shushed everybody told needed keep left shortly hell better time biergarten,2022-01-18 04:03:44
BBSrAmD8JmvgM-oD3KW1jA,RQWQTxfhGGJ7bGgJ1EnExQ,3IUg1tfMbxq6a10WSiK9wQ,5.0,1,0,2,already fan bright ice coming ppark location since opened ice cream really delicious came around 830pm tonight misunderstood ice cream event thought could get two separate scoops two cups told could double scoop freebie ended purchasing two single scoops well family lol given cute pin thank flavors got sea salt caramel chocolate peanut butter chip mint chocolate chunk delicious course think hubby fan thank ice cream great way end night,2022-01-18 04:03:38
TxA6YNSPOaS1NHlGbO4XDg,diMEfkq3mKqyfLyRjQcbPw,avNSsWotk8-JPDXKuOsq-Q,1.0,0,0,0,never open even updated hours would amazing addition valley square hey clowns keep closed still pay rent,2022-01-18 04:03:18
9B7JEL_emamDflXXFhkKmA,YLqgT-BAEzgypwF07Ic4hQ,M66UOyHTiw9MI4-rOdvBDg,1.0,0,0,0,horrendous demoralizing experience dr edwin williams single unprofessional negligent unethical medical doctor ever encountered dr williams see fit even review xrays prior instantly determining irrelevancy husbands foot injury dr williams abrupt dismissal injury coupled obnoxious skepticism despite visible enlargement swelling surrounding tissues belittling attempt gaslighting brilliant parting words continue things happen dr williams marginalization continued reminder take cd copy xray xray could bothered read individual worthy medical license stay away atlanticare urgent care mount laurel nj,2022-01-18 04:02:15
lLDGX7SWRGzzQWg4ctqbEg,qrqCd2P-4AzRZWivIKzLGg,7SXlctywQAv-lOW3WHPRlQ,5.0,0,0,0,cannot say enough company first company canceled reached stand guys scheduled appointment next day gave window 14 called 9 saying could sooner liked arrived took care job issues need junk removed guys,2022-01-18 04:01:55
mWIFajxtH7smOVpjmv2tOw,qiyWFOLy2Vl6XE9KNQhhcQ,tSYurUI_eSFBW2100s6bWA,5.0,0,0,0,one hidden gems westbank could literally eat beef salad everyday warning spicy beef salad perfect go want lot protein dont want anything heavy thats going make feel like crap generous meat enough fill make full always add rice want carbs pineapple rice flavored perfectly enough pineapple flavor know pineapple fried rice much powering coconut soup good careful think bamboo shoots spit tuff like sugar cane service good far seem recognize regulars knew friend wanted even ordered service 1010 food 1010 environment 610 price 810 experience 910,2022-01-18 04:01:21
IRL32-6fWkeHdIKL9zEH4Q,m22KZqgt2OwitXpC3kPVzA,JpRss-a6Nb1nc3fUvl3MAg,5.0,0,0,0,fun delicious birthday lunch treated high school friend tradition take special lunch birthdays age need things goto spot always cafe ponte know happened trying new places together today enjoyed fabulous service rajib truly made special occasion even personality fantastic recommendations favorite salad rajs suggestion go barbecued shrimp salad disappoint spectacular shared asian tuna salad dressings salads requested side really allowed us identify unique flavors one top already spectacular dining experience friend treated one light yet decadent peanut butter chocolate desserts happy shared rates top 3 desserts planet,2022-01-18 04:00:40
fK9g6o-fPDpO2LUqW0y9sw,9DolpXjDUh0g78wDzdnYoA,v_AbyvMdKUi_ac4A8nkG-A,1.0,0,0,0,love place host waiter however friend left place forgot debit card come back go upstairs two guys start yelling show id still 948pm ate around 9pm start id guy started harassing guys start charging yelling told left debit card believe kept examining license visiting texas holy sht get bum ass workers 1172022 9940pm madeline n,2022-01-18 03:58:24
KQGIWz2SAw5LAQaHolslBQ,bVd6xP8CSGwTi2fV4VkVFw,d_eUn7jPYkOhc5rwOfbOyw,5.0,0,0,0,probably best shop period place clean staff easy talk real people sell quality products know stuff refreshing step foot establishment plus two locations oldsmar five minutes away cannot find looking shop cuban breeze plaza blitz five min road second location look guys shiz nittlebam snip snap sack,2022-01-18 03:57:45
6tr-8n4Gq45CeaaNQ72QMw,zNm-o5ZtL3BaxmaGYuHJIw,Hmm0OJTyFtCVp8DWvHN2hA,5.0,1,0,4,moved new home came gas fireplace starting clue fireplaces hard time finding right people getting something scheduled fiancés mom suggested call scotts glad emailed requesting service talked ray super nice got us scheduled service week scott came even minutes early really nice got fireplace cleaned working showed us work gave us helpful info felt rate reasonable well happy loyal customer future thanks much scotts,2022-01-18 03:57:28
fUUA-PeHhf0Td39F5zNz8w,2s5IVXU5ZENqHq4zdrpKUA,XTPYu5allMfe80ItHH7JMQ,1.0,2,0,0,racist af go spend money bring friends stay away,2022-01-18 03:56:33
n_xQ0ADDh8c11g8Id9VvxQ,BFGW4LV5QVD67QvqShSnZQ,uGBwBVsKi1HdO2WXhcl9Iw,1.0,0,0,0,friend sat bar today busy bartenders pretty much ignored us 10 minsthey passed us cleaned things acknowledge us dude place seems finally got attention bartender said thought helped cus check us seriously guy next us bartender gave check standing kind bartenders recognize two new faces ur bar specially busy said bs better 20s dude get attention takes 2 seconds say right ask u helped,2022-01-18 03:55:58
j0KaSnlGS6oWeKbjs6Fb-w,s5A7D2flPL8Gyn73pW3fdA,IG2KelKEHCwybPl98frdgQ,5.0,1,0,1,love place also always good tamales moist service always spot fav spicy pork tacos cannot miss elites horchata,2022-01-18 03:55:53
EYLFdcp-A14IriBk0UcDoA,OSWm8WinvceKa3eVD_V1MQ,AWJyivVwe3t9BO-k8D0ynQ,2.0,0,0,0,food decent mention absolutely terrible customer service ordered meal latte oat milk vanilla iced 7 pick mom picked order asked everything said yes give iced latte even make yet called store mom got home latte said could give refund ordered online associated platform confused asked would pay something receive said absolutely nothing could besides making new one came back already home told wanted refund could disappointing food half bad also great either,2022-01-18 03:54:53
rEaOq74dCizF0jVUqQC_7A,SuKK7LHi-fCuuue-Hy70Qw,t37j5pzNWqAbaraItvsK-g,5.0,0,0,0,thank open past holidays thank beautiful decor guys fill shop owner loves us tell beautiful ambiance fills shop fabulous asian cuisine delicious thank quality ingredients thank great customer service thank givealways praying small business expands overflow franchisescannot wait see sothirstea global beautiful addition tennessee keep going,2022-01-18 03:54:33
KvqKvfJgu0YnK954HWGF6w,s5A7D2flPL8Gyn73pW3fdA,368cyArdo0P0aDUOhhE4PA,4.0,0,0,0,delicious donuts drive thru love crumb donut prices reasonable,2022-01-18 03:51:51
SY3gB-5cAJYJuy8Y24nnVA,rxXd5K0EnQ70nMXttJaxvQ,yR_EfNX8NF_JQTo2LURR4g,5.0,0,0,0,came tucson phoenix decided stop dinner ambience created musician dim lighting authentic italian decor wonderful everything ordered extravagant taste dish plethora unique flavors young girl cleans tables amazing job dining room picking first vacant dishes sight quick impressed well staff worked together team also great place,2022-01-18 03:51:30
nuBOWSvsOx7fUAkj4T8acA,8e2Cdz6eaagABqoGOvIiwg,5CZT5u_nY4mmirQh5QLoEw,4.0,0,0,1,first visit aussie say love everything casual order fast food bring table less nothing everything delicious steak excellent flavor hot crispy french fries chicken bacon cheese also choice silverware plastic utensils good atmosphere comfortable accessible parking thing improve brown paper put food tray like literally mess cutting steak nice eat wet paper try research something better 4 stars everything excellent,2022-01-18 03:51:11
Z0Y3jrUuAiHXJpBxdB_YXA,nQSmXf2HGLl7WVnm-f69FQ,XxCqZgZBPjNYK-D7RvgtDg,3.0,0,0,0,three stars mostly price value place good great extremely expensive nothing 37 except appetizers find outrageous anyway think would come back make better steak home cheaper salad bar good,2022-01-18 03:51:04
abC_2thRGPW-vMc7u1x1qA,j_xUmidHLZ0bVIHUFJ7a1A,OWAKqBkNJ6Isz__E-q2LwA,5.0,0,0,0,louis great would highly recommend quotes definitely beat competition car looking like new,2022-01-18 03:49:14
99ylx-qPUSseITqBye2MpA,-AkziDwQ8hv2COTDBBUpig,aunmz06iWvo3bd6MMHEbqg,3.0,0,0,0,philly become dangerous place murders per capita big city 2300 shot last year 94 car jackings 2022 already unexpected police defunded 33 million said daughter friends still wanted go fillmore concert college kids always think invincible would park walk around wife dropped drove rivers blocks away different compared ac casinos hotel big sports bar gaming tvs everywhere free parking local philly business killing laws requires proof vax id get like philly restaurants suffering greatly rivers pretty empty guess locals listened kamala 2020 said would get vaccine maybe philadelphians going ac less restrictions staff great dinner jacks bar grill ok 3 restaurants open oddly asian gaming section signs directed one asian section private business right want could imagine outrage caucasian section white dealers white croupiers white pit bosses white waitresses band playing near main bar nice oh driving philly never saw one cop cop car,2022-01-18 03:48:44
UFKzExJiNj2tj6rTH0CTEw,-qo-WEMM8lwsjjlhzIURZQ,PC62l488ujL8i75jrBiOlg,2.0,0,0,0,food overly spiced could barely finish meal asked remake dan dan milder still felt overly spiced point burned tongue,2022-01-18 03:48:40
GRwHJ3sV33l1hBR1sXlNaQ,ST7m8WPKY5Gga_GgvjxmVQ,Kzm4rGo_Iagi-rNx_vdf-A,5.0,0,0,0,book service asap bride spoiled us mani pedi massage comfort house allison amazing job lighting speed true master craft thanks amazing day,2022-01-18 03:47:52
I1xYbbYDLWTZml6mu9Vsgg,mQuekmPmMq4-IqtSbP_6NQ,W2oMXNZlcY0ZJCLA_Sn61g,5.0,0,0,0,ians tire gives excellent personal attention seems like going family help cars issues,2022-01-18 03:47:11
UgJE6NgkYuDTHwgeaNa07g,o__45XtOFDgkUKY_rUGJMA,c3UA1gYc6VY7dEyS0135pQ,5.0,0,0,0,tondi gelato gem state street paseo nuevo flavor tried love dairy vegan options delicious fresh flavorful since live goleta love pick togo trays last time come back today picked meringue passionfruit pear blew mind away given pear subtle flavor came strongly,2022-01-18 03:47:06
wSuCr82COvxSo0YXozD_zA,2R2kTY3myFVM33JVXLQKsQ,mdpniJw8LEG5TIHwlKEEjA,4.0,0,0,0,came office due bad toothache regular dentist available thought would see could get appointment asap dental arts called accommodated day also took insurance met dr kopa friendly knowledgeable explained may need root canal referred media endodontists able get appointment within days came back dental arts dr kopa along one dental assistants made temporary crown far good like people fond going dentist experience far good one,2022-01-18 03:45:29
u9iFe-1KHHWWoUrknxkiNA,dftHlm7RrJqNFrYmz0kkLA,8zjXDVDKdLVhoLPQ9DyL_A,5.0,1,0,1,ordered arrangement website delivery day thanksgiving intended use arrangement centerpiece arrived ontime delivery driver nice looked exactly website pleased,2022-01-18 03:44:34
0c7H3nJVXJiITUSxZtqRhw,dQVHjfQ0xk6BOVxBlLiKZg,UgXqPDWEMtPaptUZ_KsSOw,2.0,0,0,0,incredible food amazingly rude blond waitress huge mistake exwaitresses tip could huge trying order something else assumed asking togo container walked away midsentence brought container came back finally got order wanted initially walked away friend asking something end lucky got 10 horrible attitude service skills good 5 star waitress one star,2022-01-18 03:44:27
oXEHNFVMxA0Nc5Jveoo3yg,DDryCnM18_VAuK7YG7kTAQ,k1-3XZUKemdtDPeej9KI7A,5.0,0,0,0,friends went dinner rachel server 1010 service great cocktails cannot give enough stars definitely place consider dinner plans brunch,2022-01-18 03:43:53
YXlHrVsE1Mzi1wCxQDO3VQ,YEXWghWaOHDPwyw1lroFvg,SJRSK7NlDPdJ0ycd-XtwWw,1.0,0,0,0,thought authentic chinese food extremely disappointed ordered kung pao chicken little taste exactly reviewer adam mentioned adam one problem food place worst kung pao chicken ever tried indeed another funny thing unwelcome feel picking food exactly reviewers felt simply put care customers left went get couple chopsticks table door also fortune cookies crispy wonton strips customers pickup however hand touches small bag crispy wonton strips lady said take like americans wtf lost speech moment wtf lady worked judges like face color still cannot believe heard recommended,2022-01-18 03:43:43
dFrAEW6_Qbw9-vAcT2bPxA,F4DztYPXoKRcdzJgIGBH0w,pkOA1CkXFF_bRpnjrp5PYg,5.0,1,0,1,great girls weekend wine tasting santa ynez made better adriana limo van friendly helpful perfect vehicle enjoy day thank,2022-01-18 03:43:29
HYz_3JfkeS37S-gF-XRm3Q,dftHlm7RrJqNFrYmz0kkLA,KrKQChZ1hwHHVaUK9Zc-Ag,5.0,2,0,0,family visited iron hill attending exhibit convention center appreciated ask vaccine cards citys mandate went effect also checked ids make sure names cards matched waiter friendly attentive food delicious final tab lunch three including three beers 100 tip certainly back,2022-01-18 03:41:37
KCAhhqSfNesofIpqmxJRxg,vy2yZByav_Jf9Eb_5TZKxQ,YFy2pYLTvV8az7GYeuw_Ew,1.0,0,0,0,location 4 4 messing order say understatement one burrito entire order right ice cold meat even warm spent 35 entire order trash believe safe eat would returned order due staffing shortages indoor dining open single time ive based similar reviews would great service community close location put establishment worth sht waiting 30 minutes line 2 vehicles ahead us happily say eating,2022-01-18 03:41:27
